,doi,html,publication_date,downloads,views,days_since_publication
25458,https://doi.org/10.5061/dryad.wpzgmsbm6,https://zenodo.org/record/4469892,2021-01-26,9.0,10.0,494
25459,https://doi.org/10.5061/dryad.cfxpnvx3v,https://zenodo.org/record/4469815,2021-01-26,31.0,41.0,494
25460,https://doi.org/10.5061/dryad.z34tmpgcf,https://zenodo.org/record/4469919,2021-01-26,15.0,13.0,494
25461,https://doi.org/10.5061/dryad.866t1g1px,https://zenodo.org/record/4470116,2021-01-26,7.0,9.0,494
25462,https://doi.org/10.5281/zenodo.4470114,https://zenodo.org/record/4470114,2021-01-26,1.0,28.0,494
25463,https://doi.org/10.5061/dryad.qjq2bvqfh,https://zenodo.org/record/4470155,2021-01-26,40.0,16.0,494
25464,https://doi.org/10.5281/zenodo.4468361,https://zenodo.org/record/4468361,2021-01-26,12246.0,707.0,494
25465,https://doi.org/10.5281/zenodo.4468373,https://zenodo.org/record/4468373,2021-01-26,62.0,61.0,494
25466,https://doi.org/10.5281/zenodo.4464513,https://zenodo.org/record/4464513,2021-01-26,5.0,36.0,494
25467,https://doi.org/10.5061/dryad.95x69p8j2,https://zenodo.org/record/4143990,2021-01-27,1.0,11.0,493
25468,https://doi.org/10.5061/dryad.b8gtht7bp,https://zenodo.org/record/4416300,2021-01-27,10.0,9.0,493
25469,https://doi.org/10.5281/zenodo.4471357,https://zenodo.org/record/4471357,2021-01-27,199.0,230.0,493
25470,https://doi.org/10.5281/zenodo.4472554,https://zenodo.org/record/4472554,2021-01-27,3.0,59.0,493
25471,https://doi.org/10.5061/dryad.6wwpzgmxg,https://zenodo.org/record/4472850,2021-01-27,4.0,11.0,493
25472,https://doi.org/10.5281/zenodo.4473283,https://zenodo.org/record/4473283,2021-01-27,5.0,63.0,493
25473,https://doi.org/10.5281/zenodo.4473315,https://zenodo.org/record/4473315,2021-01-27,10.0,28.0,493
25474,https://doi.org/10.5061/dryad.p8cz8w9pp,https://zenodo.org/record/4474249,2021-01-27,9.0,10.0,493
25475,https://doi.org/10.5061/dryad.4j0zpc89q,https://zenodo.org/record/4474279,2021-01-27,9.0,11.0,493
25476,https://doi.org/10.5061/dryad.p8350q3,https://zenodo.org/record/4474294,2021-01-27,10.0,8.0,493
25477,https://doi.org/10.5061/dryad.9zw3r229v,https://zenodo.org/record/4474296,2021-01-27,2.0,6.0,493
25478,https://doi.org/10.5281/zenodo.4474323,https://zenodo.org/record/4474323,2021-01-27,22.0,88.0,493
25479,https://doi.org/10.5281/zenodo.4474588,https://zenodo.org/record/4474588,2021-01-27,131.0,83.0,493
25480,https://doi.org/10.5281/zenodo.4474539,https://zenodo.org/record/4474539,2021-01-27,14.0,25.0,493
25481,https://doi.org/10.5061/dryad.63xsj3v1p,https://zenodo.org/record/4474624,2021-01-27,17.0,21.0,493
25482,https://doi.org/10.5061/dryad.xwdbrv1cq,https://zenodo.org/record/4474628,2021-01-27,4.0,5.0,493
25483,https://doi.org/10.5061/dryad.9kd51c5gc,https://zenodo.org/record/4474818,2021-01-27,2.0,3.0,493
25484,https://doi.org/10.5061/dryad.hdr7sqvh1,https://zenodo.org/record/4474833,2021-01-27,18.0,9.0,493
25485,https://doi.org/10.5061/dryad.3ffbg79hf,https://zenodo.org/record/4474905,2021-01-27,8.0,14.0,493
25486,https://doi.org/10.5061/dryad.83bk3j9qq,https://zenodo.org/record/4474919,2021-01-27,8.0,15.0,493
25487,https://doi.org/10.5281/zenodo.4476256,https://zenodo.org/record/4476256,2021-01-27,455.0,514.0,493
25488,https://doi.org/10.5281/zenodo.4472402,https://zenodo.org/record/4472402,2021-01-27,25.0,32.0,493
25489,https://doi.org/10.1002/adts.202000299,https://zenodo.org/record/5111584,2021-01-27,142.0,97.0,493
25490,https://doi.org/10.5281/zenodo.6030291,https://zenodo.org/record/6030291,2021-01-27,3.0,15.0,493
25491,https://doi.org/10.5061/dryad.7pvmcvdps,https://zenodo.org/record/3998346,2021-01-28,7.0,11.0,492
25492,https://doi.org/10.5281/zenodo.4474911,https://zenodo.org/record/4474911,2021-01-28,56.0,77.0,492
25493,https://doi.org/10.5281/zenodo.4474932,https://zenodo.org/record/4474932,2021-01-28,13.0,38.0,492
25494,https://doi.org/10.5281/zenodo.4475261,https://zenodo.org/record/4475261,2021-01-28,43.0,82.0,492
25495,https://doi.org/10.5281/zenodo.4474529,https://zenodo.org/record/4474529,2021-01-28,15.0,80.0,492
25496,https://doi.org/10.5281/zenodo.4475536,https://zenodo.org/record/4475536,2021-01-28,42.0,36.0,492
25497,https://doi.org/10.5061/dryad.r7sqv9sbf,https://zenodo.org/record/4475711,2021-01-28,9.0,4.0,492
25498,https://doi.org/10.5061/dryad.qz612jmd7,https://zenodo.org/record/4475872,2021-01-28,3.0,5.0,492
25499,https://doi.org/10.5281/zenodo.4321349,https://zenodo.org/record/4321349,2021-01-28,25.0,98.0,492
25500,https://doi.org/10.5281/zenodo.4476077,https://zenodo.org/record/4476077,2021-01-28,8.0,33.0,492
25501,https://doi.org/10.5061/dryad.k0p2ngf79,https://zenodo.org/record/4476289,2021-01-28,28.0,18.0,492
25502,https://doi.org/10.5281/zenodo.4475691,https://zenodo.org/record/4475691,2021-01-28,186.0,32.0,492
25503,https://doi.org/10.5281/zenodo.4475161,https://zenodo.org/record/4475161,2021-01-28,810.0,411.0,492
25504,https://doi.org/10.5061/dryad.b5mkkwhcb,https://zenodo.org/record/4476331,2021-01-28,11.0,9.0,492
25505,https://doi.org/10.5281/zenodo.4476375,https://zenodo.org/record/4476375,2021-01-28,5.0,57.0,492
25506,https://doi.org/10.5061/dryad.jh9w0vt9t,https://zenodo.org/record/4476444,2021-01-28,48.0,8.0,492
25507,https://doi.org/10.5061/dryad.jm63xsj97,https://zenodo.org/record/4476531,2021-01-28,7.0,5.0,492
25508,https://doi.org/10.7291/D1DM42,https://zenodo.org/record/4476873,2021-01-28,50.0,61.0,492
25509,https://doi.org/10.5061/dryad.h9w0vt4f5,https://zenodo.org/record/4476933,2021-01-28,21.0,20.0,492
25510,https://doi.org/10.5061/dryad.h70rxwdh9,https://zenodo.org/record/4477019,2021-01-28,1.0,14.0,492
25511,https://doi.org/10.5281/zenodo.4477041,https://zenodo.org/record/4477041,2021-01-28,5.0,42.0,492
25512,https://doi.org/10.5061/dryad.pzgmsbck4,https://zenodo.org/record/4477139,2021-01-28,5.0,13.0,492
25513,https://doi.org/10.5281/zenodo.4477158,https://zenodo.org/record/4477158,2021-01-28,12.0,73.0,492
25514,https://doi.org/10.5061/dryad.stqjq2c2q,https://zenodo.org/record/4477163,2021-01-28,6.0,7.0,492
25515,https://doi.org/10.5061/dryad.905qfttgj,https://zenodo.org/record/4477214,2021-01-28,16.0,12.0,492
25516,https://doi.org/10.5061/dryad.80gb5mkng,https://zenodo.org/record/4477222,2021-01-28,14.0,13.0,492
25517,https://doi.org/10.5061/dryad.0zpc866tt,https://zenodo.org/record/4477230,2021-01-28,7.0,12.0,492
25518,https://doi.org/10.5061/dryad.cz8w9gj0h,https://zenodo.org/record/4477224,2021-01-28,16.0,5.0,492
25519,https://doi.org/10.5061/dryad.g1jwstqmk,https://zenodo.org/record/4477238,2021-01-28,21.0,28.0,492
25520,https://doi.org/10.5061/dryad.4tmpg4f8m,https://zenodo.org/record/4477340,2021-01-28,2.0,23.0,492
25521,https://doi.org/10.5281/zenodo.4477407,https://zenodo.org/record/4477407,2021-01-28,16.0,18.0,492
25522,https://doi.org/10.5061/dryad.05qfttf29,https://zenodo.org/record/4477680,2021-01-28,7.0,18.0,492
25523,https://doi.org/10.25349/D91K60,https://zenodo.org/record/4477688,2021-01-28,3.0,15.0,492
25524,https://doi.org/10.5061/dryad.n5tb2rbv1,https://zenodo.org/record/4477731,2021-01-28,46.0,16.0,492
25525,https://doi.org/10.5281/zenodo.4480052,https://zenodo.org/record/4480052,2021-01-28,6.0,18.0,492
25526,https://doi.org/10.5281/zenodo.4475583,https://zenodo.org/record/4475583,2021-01-28,12.0,28.0,492
25527,https://doi.org/10.5061/dryad.6v78j4c,https://zenodo.org/record/4455900,2021-01-29,8.0,12.0,491
25528,https://doi.org/10.5281/zenodo.4477767,https://zenodo.org/record/4477767,2021-01-29,12.0,9.0,491
25529,https://doi.org/10.5281/zenodo.4478267,https://zenodo.org/record/4478267,2021-01-29,10.0,17.0,491
25530,https://doi.org/10.5281/zenodo.4478542,https://zenodo.org/record/4478542,2021-01-29,12.0,19.0,491
25531,https://doi.org/10.5281/zenodo.4475671,https://zenodo.org/record/4475671,2021-01-29,84.0,107.0,491
25532,https://doi.org/10.5281/zenodo.4479120,https://zenodo.org/record/4479120,2021-01-29,3.0,8.0,491
25533,https://doi.org/10.5281/zenodo.4479068,https://zenodo.org/record/4479068,2021-01-29,28.0,120.0,491
25534,https://doi.org/10.3758/s13414-020-02227-4,https://zenodo.org/record/4446805,2021-01-29,52.0,48.0,491
25535,https://doi.org/10.5281/zenodo.4479783,https://zenodo.org/record/4479783,2021-01-29,7.0,12.0,491
25536,https://doi.org/10.5281/zenodo.4479848,https://zenodo.org/record/4479848,2021-01-29,2.0,10.0,491
25537,https://doi.org/10.5281/zenodo.4479858,https://zenodo.org/record/4479858,2021-01-29,2.0,11.0,491
25538,https://doi.org/10.5281/zenodo.4479862,https://zenodo.org/record/4479862,2021-01-29,1.0,7.0,491
25539,https://doi.org/10.5281/zenodo.4479868,https://zenodo.org/record/4479868,2021-01-29,2.0,7.0,491
25540,https://doi.org/10.5281/zenodo.4479878,https://zenodo.org/record/4479878,2021-01-29,1.0,7.0,491
25541,https://doi.org/10.5281/zenodo.4479881,https://zenodo.org/record/4479881,2021-01-29,2.0,18.0,491
25542,https://doi.org/10.5281/zenodo.4479885,https://zenodo.org/record/4479885,2021-01-29,2.0,17.0,491
25543,https://doi.org/10.5281/zenodo.4476084,https://zenodo.org/record/4476084,2021-01-29,5.0,83.0,491
25544,https://doi.org/10.5281/zenodo.4479894,https://zenodo.org/record/4479894,2021-01-29,4.0,29.0,491
25545,https://doi.org/10.5061/dryad.280gb5mpb,https://zenodo.org/record/4479924,2021-01-29,12.0,5.0,491
25546,https://doi.org/10.5061/dryad.mpg4f4qwk,https://zenodo.org/record/4479936,2021-01-29,27.0,17.0,491
25547,https://doi.org/10.5061/dryad.4j0zpc893,https://zenodo.org/record/4479956,2021-01-29,11.0,13.0,491
25548,https://doi.org/10.5061/dryad.ksn02v738,https://zenodo.org/record/4479975,2021-01-29,21.0,20.0,491
25549,https://doi.org/10.5061/dryad.crjdfn337,https://zenodo.org/record/4480054,2021-01-29,5.0,8.0,491
25550,https://doi.org/10.5061/dryad.sj3tx963p,https://zenodo.org/record/4480089,2021-01-29,13.0,11.0,491
25551,https://doi.org/10.6071/M32H30,https://zenodo.org/record/4480192,2021-01-29,15.0,37.0,491
25552,https://doi.org/10.5281/zenodo.4346723,https://zenodo.org/record/4346723,2021-01-29,15.0,37.0,491
25553,https://doi.org/10.5061/dryad.rjdfn2z7s,https://zenodo.org/record/4480204,2021-01-29,8.0,4.0,491
25554,https://doi.org/10.5281/zenodo.4479508,https://zenodo.org/record/4479508,2021-01-29,39.0,36.0,491
25555,https://doi.org/10.5061/dryad.ghx3ffbn9,https://zenodo.org/record/4480261,2021-01-29,17.0,59.0,491
25556,https://doi.org/10.5061/dryad.g4f4qrfpm,https://zenodo.org/record/4480277,2021-01-29,101.0,152.0,491
25557,https://doi.org/10.5281/zenodo.4480316,https://zenodo.org/record/4480316,2021-01-29,34.0,60.0,491
25558,https://doi.org/10.5061/dryad.70rxwdbwq,https://zenodo.org/record/4480369,2021-01-29,23.0,48.0,491
25559,https://doi.org/10.5281/zenodo.6606295,https://zenodo.org/record/6606295,2021-01-29,3.0,4.0,491
25560,https://doi.org/10.5061/dryad.bm8r6pr,https://zenodo.org/record/4007983,2021-01-30,4.0,9.0,490
25561,https://doi.org/10.5281/zenodo.4480404,https://zenodo.org/record/4480404,2021-01-30,12.0,28.0,490
25562,https://doi.org/10.5281/zenodo.4480815,https://zenodo.org/record/4480815,2021-01-30,10.0,30.0,490
25563,https://doi.org/10.5281/zenodo.4481471,https://zenodo.org/record/4481471,2021-01-30,6.0,17.0,490
25564,https://doi.org/10.5281/zenodo.4481784,https://zenodo.org/record/4481784,2021-01-30,14.0,50.0,490
25565,https://doi.org/10.5281/zenodo.3706863,https://zenodo.org/record/3706863,2021-01-30,104.0,449.0,490
25566,https://doi.org/10.5281/zenodo.4482554,https://zenodo.org/record/4482554,2021-01-30,2.0,14.0,490
25567,https://doi.org/10.5281/zenodo.4482593,https://zenodo.org/record/4482593,2021-01-30,2.0,19.0,490
25568,https://doi.org/10.5281/zenodo.4482621,https://zenodo.org/record/4482621,2021-01-30,3.0,14.0,490
25569,https://doi.org/10.5281/zenodo.4482631,https://zenodo.org/record/4482631,2021-01-30,3.0,7.0,490
25570,https://doi.org/10.5281/zenodo.4482643,https://zenodo.org/record/4482643,2021-01-30,2.0,7.0,490
25571,https://doi.org/10.5281/zenodo.4482685,https://zenodo.org/record/4482685,2021-01-30,2.0,12.0,490
25572,https://doi.org/10.5281/zenodo.4482688,https://zenodo.org/record/4482688,2021-01-30,2.0,18.0,490
25573,https://doi.org/10.5281/zenodo.4482692,https://zenodo.org/record/4482692,2021-01-30,2.0,10.0,490
25574,https://doi.org/10.5281/zenodo.4482698,https://zenodo.org/record/4482698,2021-01-30,2.0,10.0,490
25575,https://doi.org/10.5281/zenodo.4482700,https://zenodo.org/record/4482700,2021-01-30,1.0,9.0,490
25576,https://doi.org/10.5281/zenodo.4482715,https://zenodo.org/record/4482715,2021-01-30,19.0,75.0,490
25577,https://doi.org/10.5061/dryad.905qfttgp,https://zenodo.org/record/4482727,2021-01-30,6.0,9.0,490
25578,https://doi.org/10.5281/zenodo.4479716,https://zenodo.org/record/4479716,2021-01-30,14.0,29.0,490
25579,https://doi.org/10.5281/zenodo.4477945,https://zenodo.org/record/4477945,2021-01-30,350.0,977.0,490
25580,https://doi.org/10.5821/data-2117-336056-1,https://zenodo.org/record/4482838,2021-01-31,14.0,32.0,489
25581,https://doi.org/10.5281/zenodo.4483668,https://zenodo.org/record/4483668,2021-01-31,1.0,7.0,489
25582,https://doi.org/10.5281/zenodo.4483927,https://zenodo.org/record/4483927,2021-01-31,2.0,19.0,489
25583,https://doi.org/10.5281/zenodo.4483937,https://zenodo.org/record/4483937,2021-01-31,3.0,8.0,489
25584,https://doi.org/10.5281/zenodo.4483948,https://zenodo.org/record/4483948,2021-01-31,2.0,9.0,489
25585,https://doi.org/10.5281/zenodo.4483962,https://zenodo.org/record/4483962,2021-01-31,3.0,19.0,489
25586,https://doi.org/10.5281/zenodo.4483969,https://zenodo.org/record/4483969,2021-01-31,2.0,9.0,489
25587,https://doi.org/10.5281/zenodo.4483991,https://zenodo.org/record/4483991,2021-01-31,2.0,23.0,489
25588,https://doi.org/10.5281/zenodo.4483997,https://zenodo.org/record/4483997,2021-01-31,2.0,18.0,489
25589,https://doi.org/10.5281/zenodo.4484003,https://zenodo.org/record/4484003,2021-01-31,2.0,9.0,489
25590,https://doi.org/10.5281/zenodo.4484009,https://zenodo.org/record/4484009,2021-01-31,1.0,6.0,489
25591,https://doi.org/10.5061/dryad.wpzgmsbhg,https://zenodo.org/record/4484021,2021-01-31,9.0,4.0,489
25592,https://doi.org/10.5281/zenodo.4484017,https://zenodo.org/record/4484017,2021-01-31,5.0,26.0,489
25593,https://doi.org/10.5281/zenodo.4484034,https://zenodo.org/record/4484034,2021-01-31,7.0,15.0,489
25594,https://doi.org/10.5281/zenodo.4484038,https://zenodo.org/record/4484038,2021-01-31,3.0,7.0,489
25595,https://doi.org/10.5281/zenodo.4484042,https://zenodo.org/record/4484042,2021-01-31,5.0,17.0,489
25596,https://doi.org/10.5281/zenodo.4484052,https://zenodo.org/record/4484052,2021-01-31,4.0,8.0,489
25597,https://doi.org/10.5281/zenodo.4484060,https://zenodo.org/record/4484060,2021-01-31,4.0,7.0,489
25598,https://doi.org/10.5281/zenodo.4484062,https://zenodo.org/record/4484062,2021-01-31,2.0,14.0,489
25599,https://doi.org/10.5281/zenodo.4484065,https://zenodo.org/record/4484065,2021-01-31,5.0,6.0,489
25600,https://doi.org/10.5281/zenodo.4484067,https://zenodo.org/record/4484067,2021-01-31,2.0,7.0,489
25601,https://doi.org/10.5281/zenodo.4484071,https://zenodo.org/record/4484071,2021-01-31,2.0,15.0,489
25602,https://doi.org/10.5281/zenodo.4484073,https://zenodo.org/record/4484073,2021-01-31,2.0,7.0,489
25603,https://doi.org/10.5281/zenodo.4478921,https://zenodo.org/record/4478921,2021-01-31,131.0,763.0,489
25604,https://doi.org/10.5061/dryad.80gb5mkpj,https://zenodo.org/record/4484302,2021-01-31,5.0,4.0,489
25605,https://doi.org/10.5061/dryad.v6wwpzgsj,https://zenodo.org/record/4484556,2021-01-31,12.0,21.0,489
25606,https://doi.org/10.5061/dryad.d7wm37q04,https://zenodo.org/record/4484620,2021-01-31,5.0,12.0,489
25607,https://doi.org/10.5281/zenodo.4484093,https://zenodo.org/record/4484093,2021-01-31,690.0,840.0,489
25608,https://doi.org/10.5281/zenodo.4568610,https://zenodo.org/record/4568610,2021-01-31,343.0,132.0,489
25609,https://doi.org/10.5061/dryad.8cz8w9gmd,https://zenodo.org/record/3962663,2021-02-01,9.0,20.0,488
25610,https://doi.org/10.5281/zenodo.4484319,https://zenodo.org/record/4484319,2021-02-01,7.0,15.0,488
25611,https://doi.org/10.5281/zenodo.4484995,https://zenodo.org/record/4484995,2021-02-01,5.0,21.0,488
25612,https://doi.org/10.5061/dryad.z08kprrc0,https://zenodo.org/record/4486846,2021-02-01,9.0,14.0,488
25613,https://doi.org/10.5281/zenodo.4487088,https://zenodo.org/record/4487088,2021-02-01,2.0,10.0,488
25614,https://doi.org/10.5281/zenodo.4487096,https://zenodo.org/record/4487096,2021-02-01,2.0,7.0,488
25615,https://doi.org/10.5281/zenodo.4476489,https://zenodo.org/record/4476489,2021-02-01,39.0,135.0,488
25616,https://doi.org/10.5281/zenodo.4487099,https://zenodo.org/record/4487099,2021-02-01,2.0,8.0,488
25617,https://doi.org/10.5281/zenodo.4487106,https://zenodo.org/record/4487106,2021-02-01,4.0,33.0,488
25618,https://doi.org/10.5281/zenodo.4487118,https://zenodo.org/record/4487118,2021-02-01,2.0,15.0,488
25619,https://doi.org/10.5281/zenodo.4487130,https://zenodo.org/record/4487130,2021-02-01,5.0,10.0,488
25620,https://doi.org/10.5281/zenodo.4487146,https://zenodo.org/record/4487146,2021-02-01,4.0,8.0,488
25621,https://doi.org/10.5281/zenodo.4487152,https://zenodo.org/record/4487152,2021-02-01,5.0,11.0,488
25622,https://doi.org/10.5281/zenodo.4487116,https://zenodo.org/record/4487116,2021-02-01,108.0,347.0,488
25623,https://doi.org/10.5281/zenodo.4487233,https://zenodo.org/record/4487233,2021-02-01,4.0,7.0,488
25624,https://doi.org/10.5281/zenodo.4487326,https://zenodo.org/record/4487326,2021-02-01,5.0,8.0,488
25625,https://doi.org/10.5281/zenodo.4487340,https://zenodo.org/record/4487340,2021-02-01,1.0,16.0,488
25626,https://doi.org/10.5281/zenodo.4487409,https://zenodo.org/record/4487409,2021-02-01,3.0,9.0,488
25627,https://doi.org/10.5281/zenodo.4487411,https://zenodo.org/record/4487411,2021-02-01,5.0,14.0,488
25628,https://doi.org/10.5281/zenodo.4487421,https://zenodo.org/record/4487421,2021-02-01,3.0,6.0,488
25629,https://doi.org/10.5281/zenodo.4487431,https://zenodo.org/record/4487431,2021-02-01,2.0,15.0,488
25630,https://doi.org/10.5281/zenodo.4487443,https://zenodo.org/record/4487443,2021-02-01,3.0,16.0,488
25631,https://doi.org/10.5061/dryad.vhhmgqns4,https://zenodo.org/record/4488031,2021-02-01,4.0,9.0,488
25632,https://doi.org/10.5281/zenodo.4487981,https://zenodo.org/record/4487981,2021-02-01,3.0,47.0,488
25633,https://doi.org/10.5281/zenodo.4488251,https://zenodo.org/record/4488251,2021-02-01,5.0,97.0,488
25634,https://doi.org/10.5281/zenodo.4488317,https://zenodo.org/record/4488317,2021-02-01,5.0,45.0,488
25635,https://doi.org/10.5281/zenodo.4488371,https://zenodo.org/record/4488371,2021-02-01,2.0,37.0,488
25636,https://doi.org/10.5281/zenodo.4488407,https://zenodo.org/record/4488407,2021-02-01,8.0,93.0,488
25637,https://doi.org/10.5061/dryad.cjsxksn59,https://zenodo.org/record/4489180,2021-02-01,9.0,10.0,488
25638,https://doi.org/10.5061/dryad.fxpnvx0qf,https://zenodo.org/record/4489717,2021-02-01,11.0,9.0,488
25639,https://doi.org/10.5061/dryad.b5mkkwhcd,https://zenodo.org/record/4489762,2021-02-01,4.0,10.0,488
25640,https://doi.org/10.5061/dryad.ngf1vhhst,https://zenodo.org/record/4489849,2021-02-01,3.0,6.0,488
25641,https://doi.org/10.5061/dryad.51c59zw75,https://zenodo.org/record/4489910,2021-02-01,24.0,12.0,488
25642,https://doi.org/10.5061/dryad.pk0p2ngmt,https://zenodo.org/record/4490209,2021-02-01,3.0,9.0,488
25643,https://doi.org/10.5281/zenodo.4485882,https://zenodo.org/record/4485882,2021-02-01,98.0,65.0,488
25644,https://doi.org/10.5281/zenodo.4495449,https://zenodo.org/record/4495449,2021-02-01,122.0,233.0,488
25645,https://doi.org/10.5281/zenodo.4487054,https://zenodo.org/record/4487054,2021-02-01,97.0,48.0,488
25646,https://doi.org/10.5281/zenodo.4514928,https://zenodo.org/record/4514928,2021-02-01,511.0,891.0,488
25647,https://doi.org/10.5281/zenodo.4559556,https://zenodo.org/record/4559556,2021-02-01,629.0,122.0,488
25648,https://doi.org/10.5281/zenodo.4615696,https://zenodo.org/record/4615696,2021-02-01,15.0,42.0,488
25649,https://doi.org/10.5281/zenodo.5161010,https://zenodo.org/record/5161010,2021-02-01,11.0,33.0,488
25650,https://doi.org/10.5281/zenodo.5841595,https://zenodo.org/record/5841595,2021-02-01,26.0,29.0,488
25651,https://doi.org/10.5281/zenodo.6351581,https://zenodo.org/record/6351581,2021-02-01,1.0,24.0,488
25652,https://doi.org/10.5281/zenodo.4490833,https://zenodo.org/record/4490833,2021-02-02,21.0,11.0,487
25653,https://doi.org/10.5281/zenodo.4492585,https://zenodo.org/record/4492585,2021-02-02,28.0,77.0,487
25654,https://doi.org/10.5281/zenodo.4492879,https://zenodo.org/record/4492879,2021-02-02,3.0,163.0,487
25655,https://doi.org/10.5281/zenodo.4494265,https://zenodo.org/record/4494265,2021-02-02,19.0,52.0,487
25656,https://doi.org/10.5281/zenodo.4382488,https://zenodo.org/record/4382488,2021-02-02,66.0,69.0,487
25657,https://doi.org/10.5061/dryad.t1g1jwsxv,https://zenodo.org/record/4495507,2021-02-02,5.0,4.0,487
25658,https://doi.org/10.5281/zenodo.4495544,https://zenodo.org/record/4495544,2021-02-02,39.0,112.0,487
25659,https://doi.org/10.5061/dryad.3tx95x6fc,https://zenodo.org/record/4495575,2021-02-02,27.0,22.0,487
25660,https://doi.org/10.5061/dryad.0k6djh9z4,https://zenodo.org/record/4495581,2021-02-02,29.0,21.0,487
25661,https://doi.org/10.5061/dryad.d51c5b00j,https://zenodo.org/record/4495583,2021-02-02,270.0,16.0,487
25662,https://doi.org/10.5061/dryad.tb2rbnzxm,https://zenodo.org/record/4495647,2021-02-02,2.0,11.0,487
25663,https://doi.org/10.5061/dryad.866t1g1n2,https://zenodo.org/record/4495753,2021-02-02,22.0,9.0,487
25664,https://doi.org/10.5061/dryad.d51c5b00t,https://zenodo.org/record/4495874,2021-02-02,56.0,19.0,487
25665,https://doi.org/10.5061/dryad.b2rbnzsdj,https://zenodo.org/record/4495885,2021-02-02,10.0,12.0,487
25666,https://doi.org/10.5061/dryad.ncjsxkstd,https://zenodo.org/record/4495929,2021-02-02,5.0,12.0,487
25667,https://doi.org/10.5061/dryad.sqv9s4n2t,https://zenodo.org/record/4495961,2021-02-02,14.0,13.0,487
25668,https://doi.org/10.5061/dryad.3bk3j9kj9,https://zenodo.org/record/4496902,2021-02-02,109.0,9.0,487
25669,https://doi.org/10.5061/dryad.k3j9kd565,https://zenodo.org/record/4496933,2021-02-02,13.0,17.0,487
25670,https://doi.org/10.5281/zenodo.4489876,https://zenodo.org/record/4489876,2021-02-02,123.0,43.0,487
25671,https://doi.org/10.5281/zenodo.4495282,https://zenodo.org/record/4495282,2021-02-02,55.0,102.0,487
25672,https://doi.org/10.17613/s4hp-6x68,https://zenodo.org/record/4650166,2021-02-02,2.0,5.0,487
25673,https://doi.org/10.5281/zenodo.4998621,https://zenodo.org/record/4998621,2021-02-02,40.0,140.0,487
25674,https://doi.org/10.5281/zenodo.5048275,https://zenodo.org/record/5048275,2021-02-02,15.0,61.0,487
25675,https://doi.org/10.5281/zenodo.5070151,https://zenodo.org/record/5070151,2021-02-02,9.0,22.0,487
25676,https://doi.org/10.3390/su13031570,https://zenodo.org/record/5729773,2021-02-02,3.0,30.0,487
25677,https://doi.org/10.5281/zenodo.6199560,https://zenodo.org/record/6199560,2021-02-02,203.0,8.0,487
25678,https://doi.org/10.5061/dryad.z612jm68q,https://zenodo.org/record/3963166,2021-02-03,25.0,15.0,486
25679,https://doi.org/10.5061/dryad.5hqbzkh2r,https://zenodo.org/record/3967860,2021-02-03,19.0,6.0,486
25680,https://doi.org/10.5061/dryad.tmpg4f4vh,https://zenodo.org/record/4003075,2021-02-03,14.0,41.0,486
25681,https://doi.org/10.5061/dryad.79cnp5hrv,https://zenodo.org/record/4457662,2021-02-03,10.0,19.0,486
25682,https://doi.org/10.5061/dryad.brv15dv8h,https://zenodo.org/record/4476319,2021-02-03,38.0,21.0,486
25683,https://doi.org/10.5061/dryad.1jwstqjtp,https://zenodo.org/record/4498203,2021-02-03,10.0,11.0,486
25684,https://doi.org/10.5281/zenodo.4498186,https://zenodo.org/record/4498186,2021-02-03,9.0,99.0,486
25685,https://doi.org/10.5061/dryad.8sf7m0ckw,https://zenodo.org/record/4498251,2021-02-03,2.0,3.0,486
25686,https://doi.org/10.5281/zenodo.4492645,https://zenodo.org/record/4492645,2021-02-03,10.0,58.0,486
25687,https://doi.org/10.5281/zenodo.4498331,https://zenodo.org/record/4498331,2021-02-03,63.0,174.0,486
25688,https://doi.org/10.5281/zenodo.4498791,https://zenodo.org/record/4498791,2021-02-03,3.0,17.0,486
25689,https://doi.org/10.5061/dryad.jdfn2z39m,https://zenodo.org/record/4498810,2021-02-03,3.0,6.0,486
25690,https://doi.org/10.5061/dryad.sxksn0322,https://zenodo.org/record/4498883,2021-02-03,44.0,9.0,486
25691,https://doi.org/10.5281/zenodo.4498965,https://zenodo.org/record/4498965,2021-02-03,4.0,27.0,486
25692,https://doi.org/10.5281/zenodo.4498969,https://zenodo.org/record/4498969,2021-02-03,4.0,23.0,486
25693,https://doi.org/10.5281/zenodo.4498973,https://zenodo.org/record/4498973,2021-02-03,4.0,21.0,486
25694,https://doi.org/10.5281/zenodo.4498979,https://zenodo.org/record/4498979,2021-02-03,4.0,24.0,486
25695,https://doi.org/10.5281/zenodo.4498983,https://zenodo.org/record/4498983,2021-02-03,2.0,8.0,486
25696,https://doi.org/10.5281/zenodo.4499009,https://zenodo.org/record/4499009,2021-02-03,3.0,10.0,486
25697,https://doi.org/10.5281/zenodo.4499022,https://zenodo.org/record/4499022,2021-02-03,4.0,9.0,486
25698,https://doi.org/10.5281/zenodo.4499025,https://zenodo.org/record/4499025,2021-02-03,3.0,8.0,486
25699,https://doi.org/10.5281/zenodo.4499027,https://zenodo.org/record/4499027,2021-02-03,4.0,20.0,486
25700,https://doi.org/10.5281/zenodo.4499029,https://zenodo.org/record/4499029,2021-02-03,6.0,18.0,486
